dataset,model,hidden,num_params,top1_acc
fashionmnist,kaf,[1024],814090,0.8053
fashionmnist,kaf,[1024],814090,0.8053
fashionmnist,kaf,[1024],814090,0.8057
fashionmnist,kaf,[1024],814090,0.8057
fashionmnist,kaf,[1024],814090,0.806
fashionmnist,kaf,[1024],814090,0.806
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8063
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8068
fashionmnist,kaf,[1024],814090,0.8079
fashionmnist,kaf,[1024],814090,0.808
fashionmnist,kaf,[1024],814090,0.808
fashionmnist,kaf,[1024],814090,0.8082
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,kaf,[1024],814090,0.8099
fashionmnist,librakan,[32],942203,0.8167
fashionmnist,librakan,[32],942203,0.8666
fashionmnist,librakan,[32],942203,0.8723
fashionmnist,librakan,[32],942203,0.8723
fashionmnist,librakan,[32],942203,0.8734
fashionmnist,librakan,[32],942203,0.8847
fashionmnist,librakan,[32],942203,0.8847
fashionmnist,librakan,[32],942203,0.8847
fashionmnist,librakan,[32],942203,0.8874
fashionmnist,librakan,[32],942203,0.8891
fashionmnist,librakan,[32],942203,0.8891
fashionmnist,librakan,[32],942203,0.8891
fashionmnist,librakan,[32],942203,0.8891
fashionmnist,librakan,[32],942203,0.8904
fashionmnist,librakan,[32],942203,0.8944
fashionmnist,librakan,[32],942203,0.8944
fashionmnist,librakan,[32],942203,0.8944
fashionmnist,librakan,[32],942203,0.8944
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8971
fashionmnist,librakan,[32],942203,0.8991
fashionmnist,librakan,[32],942203,0.8991
fashionmnist,librakan,[32],942203,0.8991
fashionmnist,librakan,[32],942203,0.8991
fashionmnist,librakan,[32],942203,0.8991
fashionmnist,librakan,[32],942203,0.8993
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[32],942203,0.9001
fashionmnist,librakan,[64],967643,0.845
fashionmnist,librakan,[64],967643,0.8565
fashionmnist,librakan,[64],967643,0.8722
fashionmnist,librakan,[64],967643,0.8722
fashionmnist,librakan,[64],967643,0.8722
fashionmnist,librakan,[64],967643,0.8745
fashionmnist,librakan,[64],967643,0.8832
fashionmnist,librakan,[64],967643,0.8832
fashionmnist,librakan,[64],967643,0.8869
fashionmnist,librakan,[64],967643,0.8869
fashionmnist,librakan,[64],967643,0.8888
fashionmnist,librakan,[64],967643,0.8888
fashionmnist,librakan,[64],967643,0.8897
fashionmnist,librakan,[64],967643,0.8897
fashionmnist,librakan,[64],967643,0.8897
fashionmnist,librakan,[64],967643,0.8897
fashionmnist,librakan,[64],967643,0.8897
fashionmnist,librakan,[64],967643,0.8947
fashionmnist,librakan,[64],967643,0.8947
fashionmnist,librakan,[64],967643,0.8947
fashionmnist,librakan,[64],967643,0.8947
fashionmnist,librakan,[64],967643,0.8947
fashionmnist,librakan,[64],967643,0.8953
fashionmnist,librakan,[64],967643,0.8969
fashionmnist,librakan,[64],967643,0.8969
fashionmnist,librakan,[64],967643,0.8979
fashionmnist,librakan,[64],967643,0.8979
fashionmnist,librakan,[64],967643,0.8991
fashionmnist,librakan,[64],967643,0.8991
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[64],967643,0.8996
fashionmnist,librakan,[128],1018523,0.8555
fashionmnist,librakan,[128],1018523,0.864
fashionmnist,librakan,[128],1018523,0.864
fashionmnist,librakan,[128],1018523,0.8704
fashionmnist,librakan,[128],1018523,0.8747
fashionmnist,librakan,[128],1018523,0.8827
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.889
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8921
fashionmnist,librakan,[128],1018523,0.8924
fashionmnist,librakan,[128],1018523,0.8924
fashionmnist,librakan,[128],1018523,0.8927
fashionmnist,librakan,[128],1018523,0.8927
fashionmnist,librakan,[128],1018523,0.8967
fashionmnist,librakan,[128],1018523,0.897
fashionmnist,librakan,[128],1018523,0.897
fashionmnist,librakan,[128],1018523,0.8974
fashionmnist,librakan,[128],1018523,0.8976
fashionmnist,librakan,[128],1018523,0.898
fashionmnist,librakan,[128],1018523,0.898
fashionmnist,librakan,[128],1018523,0.8981
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[128],1018523,0.8983
fashionmnist,librakan,[256],1120283,0.845
fashionmnist,librakan,[256],1120283,0.8635
fashionmnist,librakan,[256],1120283,0.8659
fashionmnist,librakan,[256],1120283,0.8677
fashionmnist,librakan,[256],1120283,0.8812
fashionmnist,librakan,[256],1120283,0.8814
fashionmnist,librakan,[256],1120283,0.8814
fashionmnist,librakan,[256],1120283,0.8814
fashionmnist,librakan,[256],1120283,0.8831
fashionmnist,librakan,[256],1120283,0.8891
fashionmnist,librakan,[256],1120283,0.8891
fashionmnist,librakan,[256],1120283,0.8891
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8928
fashionmnist,librakan,[256],1120283,0.8947
fashionmnist,librakan,[256],1120283,0.8947
fashionmnist,librakan,[256],1120283,0.8947
fashionmnist,librakan,[256],1120283,0.8957
fashionmnist,librakan,[256],1120283,0.8968
fashionmnist,librakan,[256],1120283,0.8984
fashionmnist,librakan,[256],1120283,0.8984
fashionmnist,librakan,[256],1120283,0.8999
fashionmnist,librakan,[256],1120283,0.8999
fashionmnist,librakan,[256],1120283,0.8999
fashionmnist,librakan,[256],1120283,0.9008
fashionmnist,librakan,[256],1120283,0.9008
fashionmnist,librakan,[256],1120283,0.9016
fashionmnist,librakan,[256],1120283,0.9016
fashionmnist,librakan,[256],1120283,0.9016
fashionmnist,librakan,[256],1120283,0.9016
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[256],1120283,0.9018
fashionmnist,librakan,[512],1323803,0.8508
fashionmnist,librakan,[512],1323803,0.859
fashionmnist,librakan,[512],1323803,0.859
fashionmnist,librakan,[512],1323803,0.8776
fashionmnist,librakan,[512],1323803,0.8776
fashionmnist,librakan,[512],1323803,0.8776
fashionmnist,librakan,[512],1323803,0.8805
fashionmnist,librakan,[512],1323803,0.8805
fashionmnist,librakan,[512],1323803,0.8805
fashionmnist,librakan,[512],1323803,0.8897
fashionmnist,librakan,[512],1323803,0.8897
fashionmnist,librakan,[512],1323803,0.8914
fashionmnist,librakan,[512],1323803,0.8914
fashionmnist,librakan,[512],1323803,0.8926
fashionmnist,librakan,[512],1323803,0.8926
fashionmnist,librakan,[512],1323803,0.8926
fashionmnist,librakan,[512],1323803,0.8926
fashionmnist,librakan,[512],1323803,0.8926
fashionmnist,librakan,[512],1323803,0.8933
fashionmnist,librakan,[512],1323803,0.8933
fashionmnist,librakan,[512],1323803,0.8939
fashionmnist,librakan,[512],1323803,0.8955
fashionmnist,librakan,[512],1323803,0.8955
fashionmnist,librakan,[512],1323803,0.8955
fashionmnist,librakan,[512],1323803,0.8962
fashionmnist,librakan,[512],1323803,0.8962
fashionmnist,librakan,[512],1323803,0.8962
fashionmnist,librakan,[512],1323803,0.8976
fashionmnist,librakan,[512],1323803,0.8983
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[512],1323803,0.8984
fashionmnist,librakan,[1024],1730843,0.8383
fashionmnist,librakan,[1024],1730843,0.8598
fashionmnist,librakan,[1024],1730843,0.8662
fashionmnist,librakan,[1024],1730843,0.8709
fashionmnist,librakan,[1024],1730843,0.8766
fashionmnist,librakan,[1024],1730843,0.8766
fashionmnist,librakan,[1024],1730843,0.8793
fashionmnist,librakan,[1024],1730843,0.887
fashionmnist,librakan,[1024],1730843,0.887
fashionmnist,librakan,[1024],1730843,0.887
fashionmnist,librakan,[1024],1730843,0.8912
fashionmnist,librakan,[1024],1730843,0.8912
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8914
fashionmnist,librakan,[1024],1730843,0.8933
fashionmnist,librakan,[1024],1730843,0.8943
fashionmnist,librakan,[1024],1730843,0.8943
fashionmnist,librakan,[1024],1730843,0.8943
fashionmnist,librakan,[1024],1730843,0.8945
fashionmnist,librakan,[1024],1730843,0.8985
fashionmnist,librakan,[1024],1730843,0.8985
fashionmnist,librakan,[1024],1730843,0.9008
fashionmnist,librakan,[1024],1730843,0.9008
fashionmnist,librakan,[1024],1730843,0.9008
fashionmnist,librakan,[1024],1730843,0.9012
fashionmnist,librakan,[1024],1730843,0.9012
fashionmnist,librakan,[1024],1730843,0.9014
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
fashionmnist,librakan,[1024],1730843,0.9018
kmnist,kan_py,[32],527178,0.6962
kmnist,kan_py,[32],527178,0.7193
kmnist,kan_py,[32],527178,0.7344
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[32],527178,0.7397
kmnist,kan_py,[64],1054346,0.6882
kmnist,kan_py,[64],1054346,0.7196
kmnist,kan_py,[64],1054346,0.7329
kmnist,kan_py,[64],1054346,0.7329
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[64],1054346,0.7367
kmnist,kan_py,[128],2108682,0.6973
kmnist,kan_py,[128],2108682,0.7274
kmnist,kan_py,[128],2108682,0.7274
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[128],2108682,0.7303
kmnist,kan_py,[256],4217354,0.7073
kmnist,kan_py,[256],4217354,0.722
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
kmnist,kan_py,[256],4217354,0.7303
